millis,iso_time,sequence,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
3373998,2026-05-26 17:29:17,169,20.000,29.175,27.520,984.212,244.617,43.076,1300.000,0.130,1.479,1196.000,1.446,1223.875,0.013,0.000,0.000,0.000,0.184,95.000,0.115,151.876,0.000,0.000,0.000,0.000
3394064,2026-05-26 17:29:37,170,20.000,29.175,27.500,984.200,244.721,43.075,1300.000,0.130,1.484,1243.000,1.503,1227.700,0.015,0.000,0.000,0.000,0.168,87.000,0.105,138.900,0.000,0.000,0.000,0.000
3414130,2026-05-26 17:29:57,171,20.000,29.175,27.470,984.234,244.430,42.979,1300.000,0.130,1.509,1329.000,1.606,1247.960,0.010,0.000,0.000,0.000,0.162,114.000,0.138,133.920,0.000,0.000,0.000,0.000
3434196,2026-05-26 17:30:17,172,20.000,29.175,27.460,984.222,244.527,43.350,1300.000,0.130,1.544,1393.000,1.684,1276.968,0.000,0.000,0.000,0.000,0.177,198.000,0.239,146.736,0.000,0.000,0.000,0.000
3454262,2026-05-26 17:30:37,173,20.000,29.175,27.440,984.242,244.362,43.382,1400.000,0.140,1.550,1303.000,1.575,1282.174,0.013,0.000,0.000,0.000,0.172,124.000,0.150,142.189,0.000,0.000,0.000,0.000
3474328,2026-05-26 17:30:57,174,20.000,29.175,27.470,984.194,244.767,43.245,1400.000,0.140,1.550,1283.000,1.551,1282.339,0.010,0.000,0.000,0.000,0.162,103.000,0.125,134.351,0.000,0.000,0.000,0.000
3494398,2026-05-26 17:31:17,175,20.000,29.175,27.490,984.194,244.767,43.386,1400.000,0.140,1.565,1343.000,1.623,1294.472,0.010,0.000,0.000,0.000,0.144,57.000,0.069,118.881,0.000,0.000,0.000,0.000
3514464,2026-05-26 17:31:37,176,20.000,29.175,27.550,984.233,244.440,43.080,1400.000,0.140,1.591,1405.000,1.698,1316.577,0.013,0.000,0.000,0.000,0.128,54.000,0.065,105.905,0.000,0.000,0.000,0.000
2412,2026-05-26 17:31:52,1,20.000,29.175,27.620,984.200,244.714,42.993,1400.000,0.140,1.413,1169.000,1.413,1169.000,0.010,0.000,0.000,0.000,0.099,82.000,0.099,82.000,0.000,0.000,0.000,0.000
22533,2026-05-26 17:32:11,2,20.000,29.175,27.630,984.219,244.560,42.891,1300.000,0.130,1.463,1376.000,1.663,1210.400,0.010,0.000,0.000,0.000,0.105,108.000,0.131,87.200,0.000,0.000,0.000,0.000
42599,2026-05-26 17:32:31,3,20.000,29.175,27.650,984.195,244.762,42.800,1300.000,0.130,1.476,1262.000,1.525,1220.720,0.013,0.000,0.000,0.000,0.102,74.000,0.089,84.560,0.000,0.000,0.000,0.000
62665,2026-05-26 17:32:51,4,20.000,29.175,27.640,984.205,244.678,42.764,1400.000,0.140,1.466,1180.000,1.426,1212.576,0.015,0.000,0.000,0.000,0.134,214.000,0.259,110.448,0.000,0.000,0.000,0.000
82731,2026-05-26 17:33:11,5,20.000,29.175,27.660,984.157,245.080,42.766,1300.000,0.130,1.504,1370.000,1.656,1244.061,0.010,0.000,0.000,0.000,0.132,103.000,0.125,108.958,0.000,0.000,0.000,0.000
102880,2026-05-26 17:33:31,6,20.000,29.175,27.680,984.164,245.024,42.721,1300.000,0.130,1.461,1067.000,1.290,1208.649,0.010,0.000,0.000,0.000,0.162,235.000,0.284,134.167,0.000,0.000,0.000,0.000
122946,2026-05-26 17:33:51,7,20.000,29.282,27.670,984.177,244.914,42.744,1300.000,0.130,1.491,1333.000,1.611,1233.519,0.015,0.000,0.000,0.000,0.155,106.000,0.128,128.533,0.000,0.000,0.000,0.000
143012,2026-05-26 17:34:11,8,20.000,29.175,27.700,984.187,244.866,42.653,1300.000,0.130,1.466,1129.000,1.365,1212.615,0.010,0.000,0.000,0.000,0.164,166.000,0.201,136.027,0.000,0.000,0.000,0.000
163078,2026-05-26 17:34:31,9,20.000,29.282,27.730,984.186,244.835,42.633,1300.000,0.130,1.479,1268.000,1.533,1223.692,0.010,0.000,0.000,0.000,0.172,169.000,0.204,142.621,0.000,0.000,0.000,0.000
183144,2026-05-26 17:34:51,10,20.000,29.282,27.760,984.160,245.056,42.554,1300.000,0.130,1.508,1343.000,1.623,1247.554,0.010,0.000,0.000,0.000,0.159,86.000,0.104,131.297,0.000,0.000,0.000,0.000
203210,2026-05-26 17:35:11,11,20.000,29.282,27.750,984.161,245.046,42.554,1300.000,0.130,1.498,1207.000,1.459,1239.443,0.013,0.000,0.000,0.000,0.147,82.000,0.099,121.438,0.000,0.000,0.000,0.000
223276,2026-05-26 17:35:31,12,20.000,29.175,27.780,984.163,245.031,42.452,1300.000,0.130,1.528,1361.000,1.645,1263.754,0.013,0.000,0.000,0.000,0.129,48.000,0.058,106.750,0.000,0.000,0.000,0.000
243352,2026-05-26 17:35:51,13,20.000,29.282,27.750,984.144,245.195,42.577,1300.000,0.130,1.500,1150.000,1.390,1241.004,0.010,0.000,0.000,0.000,0.158,225.000,0.272,130.400,0.000,0.000,0.000,0.000
263418,2026-05-26 17:36:12,14,20.000,29.282,27.810,984.140,245.231,42.466,1400.000,0.140,1.512,1292.000,1.562,1251.203,0.013,0.000,0.000,0.000,0.164,157.000,0.190,135.720,0.000,0.000,0.000,0.000
283484,2026-05-26 17:36:32,15,20.000,29.282,27.800,984.154,245.114,42.454,1300.000,0.130,1.546,1390.000,1.680,1278.962,0.010,0.000,0.000,0.000,0.143,49.000,0.059,118.376,0.000,0.000,0.000,0.000
303550,2026-05-26 17:36:52,16,20.000,29.175,27.790,984.148,245.159,42.627,1300.000,0.130,1.597,1489.000,1.800,1320.970,0.013,0.000,0.000,0.000,0.136,89.000,0.108,112.501,0.000,0.000,0.000,0.000
323616,2026-05-26 17:37:12,17,20.000,29.282,27.800,984.126,245.352,42.569,1300.000,0.130,1.573,1221.000,1.476,1300.976,0.010,0.000,0.000,0.000,0.155,190.000,0.230,128.001,0.000,0.000,0.000,0.000
343682,2026-05-26 17:37:32,18,20.000,29.282,27.770,984.150,245.140,42.613,1300.000,0.130,1.549,1205.000,1.457,1281.781,0.010,0.000,0.000,0.000,0.169,186.000,0.225,139.601,0.000,0.000,0.000,0.000
363748,2026-05-26 17:37:52,19,20.000,29.282,27.760,984.149,245.108,42.624,1300.000,0.130,1.556,1311.000,1.585,1287.625,0.010,0.000,0.000,0.000,0.180,185.000,0.224,148.680,0.000,0.000,0.000,0.000
383814,2026-05-26 17:38:12,20,20.000,29.282,27.750,984.131,245.304,42.728,1300.000,0.130,1.548,1254.000,1.516,1280.900,0.013,0.000,0.000,0.000,0.187,180.000,0.218,154.944,0.000,0.000,0.000,0.000
403880,2026-05-26 17:38:32,21,20.000,29.282,27.760,984.103,245.548,42.670,1300.000,0.130,1.528,1195.000,1.445,1263.720,0.013,0.000,0.000,0.000,0.209,243.000,0.294,172.556,0.000,0.000,0.000,0.000
423946,2026-05-26 17:38:52,22,20.000,29.282,27.780,984.101,245.560,42.695,1300.000,0.130,1.518,1225.000,1.481,1255.976,0.010,0.000,0.000,0.000,0.190,97.000,0.117,157.444,0.000,0.000,0.000,0.000
444012,2026-05-26 17:39:12,23,20.000,29.282,27.810,984.105,245.524,42.676,1300.000,0.130,1.488,1129.000,1.365,1230.581,0.010,0.000,0.000,0.000,0.182,125.000,0.151,150.956,0.000,0.000,0.000,0.000
464078,2026-05-26 17:39:32,24,20.000,29.282,27.860,984.111,245.476,42.646,1300.000,0.130,1.509,1321.000,1.597,1248.665,0.010,0.000,0.000,0.000,0.172,107.000,0.129,142.164,0.000,0.000,0.000,0.000
484144,2026-05-26 17:39:52,25,20.000,29.282,27.900,984.084,245.709,42.567,1300.000,0.130,1.560,1460.000,1.765,1290.932,0.010,0.000,0.000,0.000,0.151,56.000,0.068,124.932,0.000,0.000,0.000,0.000
504210,2026-05-26 17:40:12,26,20.000,29.282,27.910,984.095,245.617,42.604,1300.000,0.130,1.576,1355.000,1.638,1303.745,0.013,0.000,0.000,0.000,0.132,48.000,0.058,109.545,0.000,0.000,0.000,0.000
524276,2026-05-26 17:40:32,27,20.000,29.282,28.000,984.078,245.760,42.508,1300.000,0.130,1.609,1442.000,1.743,1331.396,0.013,0.000,0.000,0.000,0.143,154.000,0.186,118.436,0.000,0.000,0.000,0.000
544342,2026-05-26 17:40:52,28,20.000,29.282,27.980,984.083,245.713,42.459,1300.000,0.130,1.627,1405.000,1.698,1346.117,0.010,0.000,0.000,0.000,0.157,174.000,0.210,129.549,0.000,0.000,0.000,0.000
564408,2026-05-26 17:41:13,29,20.000,29.282,28.000,984.088,245.674,42.461,1300.000,0.130,1.614,1292.000,1.562,1335.294,0.010,0.000,0.000,0.000,0.176,209.000,0.253,145.439,0.000,0.000,0.000,0.000
584474,2026-05-26 17:41:33,30,20.000,29.282,27.940,984.068,245.844,42.652,1300.000,0.130,1.631,1404.000,1.697,1349.035,0.010,0.000,0.000,0.000,0.156,65.000,0.079,129.351,0.000,0.000,0.000,0.000
604544,2026-05-26 17:41:53,31,20.000,29.388,27.970,984.086,245.690,42.609,1300.000,0.130,1.634,1361.000,1.645,1351.428,0.010,0.000,0.000,0.000,0.137,48.000,0.058,113.081,0.000,0.000,0.000,0.000
624610,2026-05-26 17:42:13,32,20.000,29.282,27.980,984.063,245.886,42.470,1300.000,0.130,1.672,1511.000,1.826,1383.342,0.010,0.000,0.000,0.000,0.132,95.000,0.115,109.465,0.000,0.000,0.000,0.000
644676,2026-05-26 17:42:33,33,20.000,29.388,27.980,984.091,245.648,42.412,1300.000,0.130,1.650,1292.000,1.562,1365.074,0.010,0.000,0.000,0.000,0.139,139.000,0.168,115.372,0.000,0.000,0.000,0.000
664742,2026-05-26 17:42:53,34,20.000,29.388,27.960,984.037,246.109,42.688,1300.000,0.130,1.628,1274.000,1.540,1346.859,0.010,0.000,0.000,0.000,0.169,239.000,0.289,140.098,0.000,0.000,0.000,0.000
684808,2026-05-26 17:43:13,35,20.000,29.388,27.960,984.036,246.115,42.551,1300.000,0.130,1.621,1316.000,1.591,1340.687,0.015,0.000,0.000,0.000,0.188,216.000,0.261,155.278,0.000,0.000,0.000,0.000
704874,2026-05-26 17:43:33,36,20.000,29.388,27.930,984.064,245.875,42.604,1300.000,0.130,1.586,1198.000,1.448,1312.150,0.010,0.000,0.000,0.000,0.197,195.000,0.236,163.222,0.000,0.000,0.000,0.000
724940,2026-05-26 17:43:53,37,20.000,29.388,27.920,984.069,245.831,42.501,1300.000,0.130,1.570,1245.000,1.505,1298.720,0.010,0.000,0.000,0.000,0.200,173.000,0.209,165.178,0.000,0.000,0.000,0.000
745006,2026-05-26 17:44:13,38,20.000,29.388,27.950,984.069,245.838,42.654,1300.000,0.130,1.536,1158.000,1.400,1270.576,0.013,0.000,0.000,0.000,0.215,229.000,0.277,177.942,0.000,0.000,0.000,0.000
845342,2026-05-26 17:45:54,43,20.000,29.388,27.940,984.054,245.966,42.711,1300.000,0.130,1.560,1213.000,1.466,1290.197,0.005,0.000,0.000,0.000,0.192,213.000,0.257,158.864,0.000,0.000,0.000,0.000
865408,2026-05-26 17:46:14,44,20.000,29.388,27.930,984.044,246.046,42.582,1400.000,0.140,1.514,1103.000,1.333,1252.758,0.010,0.000,0.000,0.000,0.190,151.000,0.183,157.291,0.000,0.000,0.000,0.000
885474,2026-05-26 17:46:34,45,20.000,29.388,27.950,984.066,245.857,42.550,1400.000,0.140,1.526,1303.000,1.575,1262.806,0.010,0.000,0.000,0.000,0.187,146.000,0.176,155.033,0.000,0.000,0.000,0.000
905540,2026-05-26 17:46:54,46,20.000,29.388,27.970,984.030,246.163,42.436,1400.000,0.140,1.537,1307.000,1.580,1271.645,0.005,0.000,0.000,0.000,0.171,88.000,0.106,141.626,0.000,0.000,0.000,0.000
925606,2026-05-26 17:47:14,47,20.000,29.388,27.990,984.042,246.063,42.483,1400.000,0.140,1.521,1203.000,1.454,1257.916,0.010,0.000,0.000,0.000,0.195,241.000,0.291,161.501,0.000,0.000,0.000,0.000
945672,2026-05-26 17:47:34,48,20.000,29.388,28.000,984.023,246.226,42.403,1300.000,0.130,1.518,1249.000,1.510,1256.133,0.010,0.000,0.000,0.000,0.200,180.000,0.218,165.201,0.000,0.000,0.000,0.000
965827,2026-05-26 17:47:54,49,20.000,29.388,28.010,984.031,246.158,42.426,1400.000,0.140,1.481,1103.000,1.333,1225.506,0.008,0.000,0.000,0.000,0.219,247.000,0.299,181.561,0.000,0.000,0.000,0.000
985893,2026-05-26 17:48:14,50,20.000,29.388,28.030,984.001,246.412,42.336,1400.000,0.140,1.455,1117.000,1.350,1203.805,0.010,0.000,0.000,0.000,0.236,251.000,0.303,195.449,0.000,0.000,0.000,0.000
1005959,2026-05-26 17:48:34,51,20.000,29.495,28.050,984.028,246.182,42.442,1400.000,0.140,1.421,1061.000,1.283,1175.244,0.010,0.000,0.000,0.000,0.250,252.000,0.305,206.759,0.000,0.000,0.000,0.000
1026025,2026-05-26 17:48:54,52,20.000,29.388,28.080,984.010,246.341,42.201,1400.000,0.140,1.440,1257.000,1.519,1191.595,0.010,0.000,0.000,0.000,0.235,145.000,0.175,194.407,0.000,0.000,0.000,0.000
1046091,2026-05-26 17:49:14,53,20.000,29.495,28.080,984.020,246.252,42.353,1400.000,0.140,1.455,1250.000,1.511,1203.276,0.013,0.000,0.000,0.000,0.204,68.000,0.082,169.126,0.000,0.000,0.000,0.000
1066157,2026-05-26 17:49:34,54,20.000,29.495,28.070,984.041,246.070,42.201,1400.000,0.140,1.470,1269.000,1.534,1216.421,0.008,0.000,0.000,0.000,0.201,156.000,0.189,166.501,0.000,0.000,0.000,0.000
1086223,2026-05-26 17:49:54,55,20.000,29.495,28.080,984.021,246.245,42.328,1400.000,0.140,1.510,1382.000,1.671,1249.537,0.010,0.000,0.000,0.000,0.174,55.000,0.066,144.200,0.000,0.000,0.000,0.000
1106291,2026-05-26 17:50:14,56,20.000,29.495,28.080,983.997,246.446,42.213,1400.000,0.140,1.472,1090.000,1.318,1217.630,0.010,0.000,0.000,0.000,0.201,254.000,0.307,166.160,0.000,0.000,0.000,0.000
1126357,2026-05-26 17:50:34,57,20.000,29.495,28.150,984.013,246.308,42.196,1400.000,0.140,1.506,1359.000,1.643,1245.904,0.008,0.000,0.000,0.000,0.175,61.000,0.074,145.128,0.000,0.000,0.000,0.000
1146423,2026-05-26 17:50:55,58,20.000,29.495,28.150,984.014,246.302,42.312,1400.000,0.140,1.565,1488.000,1.799,1294.323,0.008,0.000,0.000,0.000,0.152,50.000,0.060,126.103,0.000,0.000,0.000,0.000
1166489,2026-05-26 17:51:15,59,20.000,29.495,28.200,984.040,246.078,42.131,1400.000,0.140,1.584,1376.000,1.663,1310.658,0.008,0.000,0.000,0.000,0.142,84.000,0.102,117.682,0.000,0.000,0.000,0.000
1186555,2026-05-26 17:51:35,60,20.000,29.495,28.190,983.992,246.492,42.188,1400.000,0.140,1.585,1315.000,1.590,1311.527,0.010,0.000,0.000,0.000,0.140,110.000,0.133,116.146,0.000,0.000,0.000,0.000
1206621,2026-05-26 17:51:55,61,20.000,29.495,28.180,984.008,246.357,42.222,1400.000,0.140,1.562,1214.000,1.467,1292.021,0.008,0.000,0.000,0.000,0.134,88.000,0.106,110.517,0.000,0.000,0.000,0.000
1226687,2026-05-26 17:52:15,62,20.000,29.495,28.170,983.998,246.437,42.105,1400.000,0.140,1.556,1270.000,1.535,1287.617,0.008,0.000,0.000,0.000,0.121,59.000,0.071,100.213,0.000,0.000,0.000,0.000
1246753,2026-05-26 17:52:35,63,20.000,29.495,28.160,984.003,246.396,42.221,1400.000,0.140,1.584,1403.000,1.696,1310.694,0.008,0.000,0.000,0.000,0.108,46.000,0.056,89.371,0.000,0.000,0.000,0.000
1266819,2026-05-26 17:52:55,64,20.000,29.495,28.150,984.027,246.190,42.289,1500.000,0.150,1.576,1278.000,1.545,1304.155,0.008,0.000,0.000,0.000,0.137,208.000,0.251,113.096,0.000,0.000,0.000,0.000
1286980,2026-05-26 17:53:15,65,20.000,29.495,28.140,984.008,246.354,42.301,1400.000,0.140,1.530,1114.000,1.347,1266.124,0.005,0.000,0.000,0.000,0.166,235.000,0.284,137.477,0.000,0.000,0.000,0.000
1307046,2026-05-26 17:53:35,66,20.000,29.495,28.110,983.999,246.434,42.262,1400.000,0.140,1.529,1259.000,1.522,1264.699,0.005,0.000,0.000,0.000,0.176,180.000,0.218,145.982,0.000,0.000,0.000,0.000
1327112,2026-05-26 17:53:55,67,20.000,29.495,28.080,983.971,246.669,42.562,1500.000,0.150,1.582,1484.000,1.794,1308.559,0.008,0.000,0.000,0.000,0.151,39.000,0.047,124.585,0.000,0.000,0.000,0.000
1347178,2026-05-26 17:54:15,68,20.000,29.495,28.100,983.997,246.446,42.447,1400.000,0.140,1.633,1521.000,1.839,1351.047,0.005,0.000,0.000,0.000,0.133,50.000,0.060,109.668,0.000,0.000,0.000,0.000
1367244,2026-05-26 17:54:35,69,20.000,29.495,28.070,983.962,246.749,42.340,1400.000,0.140,1.612,1265.000,1.529,1333.838,0.008,0.000,0.000,0.000,0.168,256.000,0.309,138.935,0.000,0.000,0.000,0.000
1387310,2026-05-26 17:54:55,70,20.000,29.601,28.030,983.940,246.934,42.486,1400.000,0.140,1.581,1206.000,1.458,1308.270,0.008,0.000,0.000,0.000,0.188,223.000,0.270,155.748,0.000,0.000,0.000,0.000
2417,2026-05-26 17:55:14,1,20.000,29.495,28.040,983.935,246.975,42.465,1400.000,0.140,1.176,973.000,1.176,973.000,0.008,0.000,0.000,0.000,0.322,266.000,0.322,266.000,0.000,0.000,0.000,0.000
22479,2026-05-26 17:55:29,2,20.000,29.495,28.050,983.996,246.454,42.477,1400.000,0.140,1.278,1393.000,1.684,1057.000,0.008,0.000,0.000,0.000,0.274,69.000,0.083,226.600,0.000,0.000,0.000,0.000
7547,NO_TIME,1,20.000,29.601,28.220,983.957,246.787,42.471,1600.000,0.160,1.645,1361.000,1.645,1361.000,0.008,0.000,0.000,0.000,0.587,486.000,0.587,486.000,0.000,0.000,0.000,0.000
27609,NO_TIME,2,20.000,29.601,28.220,983.976,246.630,42.133,1500.000,0.150,1.619,1251.000,1.512,1339.000,0.005,0.000,0.000,0.000,0.521,209.000,0.253,430.600,0.000,0.000,0.000,0.000
7324,NO_TIME,1,20.000,29.601,28.210,983.960,246.763,42.086,1400.000,0.140,1.585,1311.000,1.585,1311.000,0.008,0.000,0.000,0.000,0.060,50.000,0.060,50.000,0.000,0.000,0.000,0.000
27386,2026-05-26 17:57:10,2,20.000,29.601,28.240,983.953,246.822,42.239,1400.000,0.140,1.602,1382.000,1.671,1325.200,0.008,0.000,0.000,0.000,0.058,40.000,0.048,48.000,0.000,0.000,0.000,0.000
47452,2026-05-26 17:57:30,3,20.000,29.601,28.180,983.979,246.606,42.211,1400.000,0.140,1.649,1520.000,1.837,1364.160,0.008,0.000,0.000,0.000,0.057,42.000,0.051,46.800,0.000,0.000,0.000,0.000
67518,2026-05-26 17:57:50,4,20.000,29.601,28.160,983.972,246.658,42.290,1400.000,0.140,1.648,1359.000,1.643,1363.128,0.010,0.000,0.000,0.000,0.056,46.000,0.056,46.640,0.000,0.000,0.000,0.000
87584,2026-05-26 17:58:10,5,20.000,29.601,28.130,983.926,247.053,42.265,1400.000,0.140,1.607,1195.000,1.445,1329.502,0.010,0.000,0.000,0.000,0.067,91.000,0.110,55.512,0.000,0.000,0.000,0.000
147782,2026-05-26 17:59:10,8,20.000,29.601,28.110,983.934,246.990,42.528,1400.000,0.140,1.500,1062.000,1.284,1241.105,0.010,0.000,0.000,0.000,0.165,226.000,0.273,136.598,0.000,0.000,0.000,0.000
7453,NO_TIME,1,20.000,29.601,28.300,983.979,246.600,42.687,1800.000,0.180,1.558,1289.000,1.558,1289.000,0.008,0.000,0.000,0.000,0.697,577.000,0.697,577.000,0.000,0.000,0.000,0.000
27514,2026-05-26 17:59:58,2,20.000,29.601,28.280,983.955,246.808,42.021,1600.000,0.160,1.588,1413.000,1.708,1313.800,0.005,0.000,0.000,0.000,0.593,144.000,0.174,490.400,0.000,0.000,0.000,0.000
47580,2026-05-26 18:00:18,3,20.000,29.708,28.240,983.943,246.906,42.008,1500.000,0.150,1.558,1188.000,1.436,1288.640,0.010,0.000,0.000,0.000,0.529,226.000,0.273,437.520,0.000,0.000,0.000,0.000
67646,2026-05-26 18:00:38,4,20.000,29.708,28.190,983.920,247.103,42.107,1500.000,0.150,1.544,1233.000,1.490,1277.512,0.008,0.000,0.000,0.000,0.465,174.000,0.210,384.816,0.000,0.000,0.000,0.000
87712,2026-05-26 18:00:58,5,20.000,29.708,28.150,983.972,246.665,42.092,1400.000,0.140,1.507,1123.000,1.357,1246.610,0.008,0.000,0.000,0.000,0.412,163.000,0.197,340.453,0.000,0.000,0.000,0.000
107778,2026-05-26 18:01:18,6,20.000,29.601,28.250,983.971,246.670,41.949,1500.000,0.150,1.506,1242.000,1.501,1245.688,0.010,0.000,0.000,0.000,0.376,192.000,0.232,310.762,0.000,0.000,0.000,0.000
127844,2026-05-26 18:01:38,7,20.000,29.708,28.200,983.951,246.839,42.201,1500.000,0.150,1.465,1078.000,1.303,1212.150,0.010,0.000,0.000,0.000,0.359,240.000,0.290,296.610,0.000,0.000,0.000,0.000
147910,2026-05-26 18:01:58,8,20.000,29.708,28.150,983.978,246.607,42.126,1400.000,0.140,1.486,1300.000,1.571,1229.720,0.008,0.000,0.000,0.000,0.342,227.000,0.274,282.688,0.000,0.000,0.000,0.000
2417,2026-05-26 18:02:24,1,20.000,29.708,28.120,983.933,246.992,42.240,1500.000,0.150,1.628,1347.000,1.628,1347.000,0.008,0.000,0.000,0.000,0.235,194.000,0.235,194.000,0.000,0.000,0.000,0.000
22479,2026-05-26 18:02:45,2,20.000,29.708,28.110,983.930,247.023,42.333,1500.000,0.150,1.629,1352.000,1.634,1348.000,0.010,0.000,0.000,0.000,0.203,62.000,0.075,167.600,0.000,0.000,0.000,0.000
42545,2026-05-26 18:03:05,3,20.000,29.708,28.080,983.945,246.889,42.364,1400.000,0.140,1.673,1530.000,1.849,1384.400,0.008,0.000,0.000,0.000,0.175,53.000,0.064,144.680,0.000,0.000,0.000,0.000
62611,2026-05-26 18:03:25,4,20.000,29.708,28.080,983.935,246.979,42.422,1400.000,0.140,1.653,1300.000,1.571,1367.520,0.008,0.000,0.000,0.000,0.179,163.000,0.197,148.344,0.000,0.000,0.000,0.000
82677,2026-05-26 18:03:45,5,20.000,29.708,28.070,983.922,247.084,42.387,1400.000,0.140,1.599,1142.000,1.380,1322.416,0.008,0.000,0.000,0.000,0.195,213.000,0.257,161.275,0.000,0.000,0.000,0.000
102743,2026-05-26 18:04:05,6,20.000,29.708,28.070,983.915,247.151,42.375,1500.000,0.150,1.560,1165.000,1.408,1290.933,0.010,0.000,0.000,0.000,0.203,196.000,0.237,168.220,0.000,0.000,0.000,0.000
2419,2026-05-26 18:04:34,1,20.000,29.708,28.040,983.939,246.940,42.500,1500.000,0.150,1.666,1378.000,1.666,1378.000,0.005,0.000,0.000,0.000,0.059,49.000,0.059,49.000,0.000,0.000,0.000,0.000
22481,2026-05-26 18:04:54,2,20.000,29.708,28.040,983.899,247.284,42.511,1500.000,0.150,1.676,1420.000,1.716,1386.400,0.008,0.000,0.000,0.000,0.059,50.000,0.060,49.200,0.000,0.000,0.000,0.000
42547,2026-05-26 18:05:14,3,20.000,29.708,28.050,983.899,247.285,42.478,1500.000,0.150,1.686,1429.000,1.727,1394.920,0.010,0.000,0.000,0.000,0.060,51.000,0.062,49.560,0.000,0.000,0.000,0.000
2423,2026-05-26 18:05:45,1,20.000,29.708,28.040,983.928,247.040,42.500,1500.000,0.150,1.223,1012.000,1.223,1012.000,0.008,0.000,0.000,0.000,0.329,272.000,0.329,272.000,0.000,0.000,0.000,0.000
22485,2026-05-26 18:06:05,2,20.000,29.815,28.040,983.908,247.203,42.512,1500.000,0.150,1.349,1533.000,1.853,1116.200,0.008,0.000,0.000,0.000,0.278,63.000,0.076,230.200,0.000,0.000,0.000,0.000
42636,2026-05-26 18:06:25,3,20.000,29.708,28.060,983.912,247.176,42.630,1500.000,0.150,1.399,1322.000,1.598,1157.360,0.008,0.000,0.000,0.000,0.248,103.000,0.125,204.760,0.000,0.000,0.000,0.000
62702,2026-05-26 18:06:45,4,20.000,29.708,28.060,983.914,247.154,42.513,1500.000,0.150,1.481,1498.000,1.811,1225.488,0.008,0.000,0.000,0.000,0.220,91.000,0.110,182.008,0.000,0.000,0.000,0.000
82768,2026-05-26 18:07:05,5,20.000,29.708,28.090,983.923,247.082,42.436,1500.000,0.150,1.490,1263.000,1.527,1232.991,0.008,0.000,0.000,0.000,0.234,239.000,0.289,193.406,0.000,0.000,0.000,0.000
102834,2026-05-26 18:07:25,6,20.000,29.815,28.110,983.964,246.732,42.437,1500.000,0.150,1.510,1313.000,1.587,1248.993,0.010,0.000,0.000,0.000,0.203,67.000,0.081,168.125,0.000,0.000,0.000,0.000
122900,2026-05-26 18:07:45,7,20.000,29.815,28.080,983.952,246.830,42.364,1500.000,0.150,1.514,1268.000,1.533,1252.794,0.008,0.000,0.000,0.000,0.205,174.000,0.210,169.300,0.000,0.000,0.000,0.000
142966,2026-05-26 18:08:05,8,20.000,29.815,28.090,983.960,246.765,42.445,1500.000,0.150,1.540,1359.000,1.643,1274.035,0.010,0.000,0.000,0.000,0.179,63.000,0.076,148.040,0.000,0.000,0.000,0.000
163032,2026-05-26 18:08:25,9,20.000,29.815,28.110,983.919,247.112,42.554,1500.000,0.150,1.500,1107.000,1.338,1240.628,0.008,0.000,0.000,0.000,0.199,232.000,0.280,164.832,0.000,0.000,0.000,0.000
183106,2026-05-26 18:08:45,10,20.000,29.815,28.110,983.926,247.051,42.438,1500.000,0.150,1.523,1337.000,1.616,1259.903,0.010,0.000,0.000,0.000,0.210,211.000,0.255,174.066,0.000,0.000,0.000,0.000
203172,2026-05-26 18:09:06,11,20.000,29.815,28.120,983.935,246.977,42.520,1500.000,0.150,1.559,1408.000,1.702,1289.522,0.008,0.000,0.000,0.000,0.209,170.000,0.205,173.253,0.000,0.000,0.000,0.000
223238,2026-05-26 18:09:26,12,20.000,29.815,28.100,983.928,247.039,42.389,1500.000,0.150,1.568,1327.000,1.604,1297.018,0.008,0.000,0.000,0.000,0.178,45.000,0.054,147.602,0.000,0.000,0.000,0.000
